customer_no,timestamp,location_t,location_t+1
246.0,2019-09-03 09:15:00,checkout,checkout
247.0,2019-09-03 09:15:00,spices,drinks
247.0,2019-09-03 09:16:00,drinks,drinks
247.0,2019-09-03 09:17:00,drinks,checkout
247.0,2019-09-03 09:18:00,checkout,checkout
248.0,2019-09-03 09:15:00,fruit,dairy
248.0,2019-09-03 09:16:00,dairy,dairy
248.0,2019-09-03 09:17:00,dairy,dairy
248.0,2019-09-03 09:18:00,dairy,dairy
248.0,2019-09-03 09:19:00,dairy,dairy
248.0,2019-09-03 09:20:00,dairy,dairy
248.0,2019-09-03 09:21:00,dairy,dairy
248.0,2019-09-03 09:22:00,dairy,dairy
248.0,2019-09-03 09:23:00,dairy,dairy
248.0,2019-09-03 09:24:00,dairy,dairy
248.0,2019-09-03 09:25:00,dairy,spices
248.0,2019-09-03 09:26:00,spices,spices
248.0,2019-09-03 09:27:00,spices,spices
248.0,2019-09-03 09:28:00,spices,spices
248.0,2019-09-03 09:29:00,spices,drinks
248.0,2019-09-03 09:30:00,drinks,checkout
248.0,2019-09-03 09:31:00,checkout,checkout
249.0,2019-09-03 09:15:00,fruit,fruit
249.0,2019-09-03 09:16:00,fruit,fruit
249.0,2019-09-03 09:17:00,fruit,fruit
249.0,2019-09-03 09:18:00,fruit,checkout
249.0,2019-09-03 09:19:00,checkout,checkout
250.0,2019-09-03 09:17:00,dairy,dairy
250.0,2019-09-03 09:18:00,dairy,checkout
250.0,2019-09-03 09:19:00,checkout,checkout
251.0,2019-09-03 09:17:00,drinks,drinks
251.0,2019-09-03 09:18:00,drinks,fruit
251.0,2019-09-03 09:19:00,fruit,fruit
251.0,2019-09-03 09:20:00,fruit,drinks
251.0,2019-09-03 09:21:00,drinks,checkout
251.0,2019-09-03 09:22:00,checkout,checkout
252.0,2019-09-03 09:17:00,fruit,fruit
252.0,2019-09-03 09:18:00,fruit,fruit
252.0,2019-09-03 09:19:00,fruit,fruit
252.0,2019-09-03 09:20:00,fruit,fruit
252.0,2019-09-03 09:21:00,fruit,checkout
252.0,2019-09-03 09:22:00,checkout,checkout
253.0,2019-09-03 09:17:00,dairy,dairy
253.0,2019-09-03 09:18:00,dairy,dairy
253.0,2019-09-03 09:19:00,dairy,dairy
253.0,2019-09-03 09:20:00,dairy,dairy
253.0,2019-09-03 09:21:00,dairy,dairy
253.0,2019-09-03 09:22:00,dairy,dairy
253.0,2019-09-03 09:23:00,dairy,checkout
253.0,2019-09-03 09:24:00,checkout,checkout
254.0,2019-09-03 09:17:00,spices,spices
254.0,2019-09-03 09:18:00,spices,drinks
254.0,2019-09-03 09:19:00,drinks,drinks
254.0,2019-09-03 09:20:00,drinks,drinks
254.0,2019-09-03 09:21:00,drinks,spices
254.0,2019-09-03 09:22:00,spices,checkout
254.0,2019-09-03 09:23:00,checkout,checkout
255.0,2019-09-03 09:18:00,spices,spices
255.0,2019-09-03 09:19:00,spices,checkout
255.0,2019-09-03 09:20:00,checkout,checkout
256.0,2019-09-03 09:18:00,spices,dairy
256.0,2019-09-03 09:19:00,dairy,checkout
256.0,2019-09-03 09:20:00,checkout,checkout
257.0,2019-09-03 09:18:00,drinks,drinks
257.0,2019-09-03 09:19:00,drinks,checkout
257.0,2019-09-03 09:20:00,checkout,checkout
258.0,2019-09-03 09:18:00,fruit,checkout
258.0,2019-09-03 09:19:00,checkout,checkout
259.0,2019-09-03 09:18:00,fruit,checkout
259.0,2019-09-03 09:19:00,checkout,checkout
260.0,2019-09-03 09:22:00,spices,spices
260.0,2019-09-03 09:23:00,spices,spices
260.0,2019-09-03 09:24:00,spices,spices
260.0,2019-09-03 09:25:00,spices,spices
260.0,2019-09-03 09:26:00,spices,spices
260.0,2019-09-03 09:27:00,spices,drinks
260.0,2019-09-03 09:28:00,drinks,drinks
260.0,2019-09-03 09:29:00,drinks,drinks
260.0,2019-09-03 09:30:00,drinks,spices
260.0,2019-09-03 09:31:00,spices,dairy
260.0,2019-09-03 09:32:00,dairy,dairy
260.0,2019-09-03 09:33:00,dairy,dairy
260.0,2019-09-03 09:34:00,dairy,checkout
260.0,2019-09-03 09:35:00,checkout,checkout
261.0,2019-09-03 09:22:00,dairy,spices
261.0,2019-09-03 09:23:00,spices,dairy
261.0,2019-09-03 09:24:00,dairy,checkout
261.0,2019-09-03 09:25:00,checkout,checkout
262.0,2019-09-03 09:22:00,dairy,dairy
262.0,2019-09-03 09:23:00,dairy,dairy
262.0,2019-09-03 09:24:00,dairy,dairy
262.0,2019-09-03 09:25:00,dairy,dairy
262.0,2019-09-03 09:26:00,dairy,checkout
262.0,2019-09-03 09:27:00,checkout,checkout
263.0,2019-09-03 09:22:00,fruit,checkout
263.0,2019-09-03 09:23:00,checkout,checkout
264.0,2019-09-03 09:22:00,dairy,dairy
264.0,2019-09-03 09:23:00,dairy,drinks
264.0,2019-09-03 09:24:00,drinks,drinks
264.0,2019-09-03 09:25:00,drinks,fruit
264.0,2019-09-03 09:26:00,fruit,checkout
264.0,2019-09-03 09:27:00,checkout,checkout
265.0,2019-09-03 09:23:00,dairy,dairy
265.0,2019-09-03 09:24:00,dairy,dairy
265.0,2019-09-03 09:25:00,dairy,dairy
265.0,2019-09-03 09:26:00,dairy,dairy
265.0,2019-09-03 09:27:00,dairy,dairy
265.0,2019-09-03 09:28:00,dairy,dairy
265.0,2019-09-03 09:29:00,dairy,dairy
265.0,2019-09-03 09:30:00,dairy,checkout
265.0,2019-09-03 09:31:00,checkout,checkout
266.0,2019-09-03 09:27:00,fruit,checkout
266.0,2019-09-03 09:28:00,checkout,checkout
267.0,2019-09-03 09:27:00,dairy,dairy
267.0,2019-09-03 09:28:00,dairy,checkout
267.0,2019-09-03 09:29:00,checkout,checkout
268.0,2019-09-03 09:27:00,fruit,fruit
268.0,2019-09-03 09:28:00,fruit,fruit
268.0,2019-09-03 09:29:00,fruit,fruit
268.0,2019-09-03 09:30:00,fruit,fruit
268.0,2019-09-03 09:31:00,fruit,fruit
268.0,2019-09-03 09:32:00,fruit,dairy
268.0,2019-09-03 09:33:00,dairy,dairy
268.0,2019-09-03 09:34:00,dairy,dairy
268.0,2019-09-03 09:35:00,dairy,drinks
268.0,2019-09-03 09:36:00,drinks,drinks
268.0,2019-09-03 09:37:00,drinks,checkout
268.0,2019-09-03 09:38:00,checkout,checkout
269.0,2019-09-03 09:27:00,fruit,fruit
269.0,2019-09-03 09:28:00,fruit,checkout
269.0,2019-09-03 09:29:00,checkout,checkout
270.0,2019-09-03 09:30:00,fruit,fruit
270.0,2019-09-03 09:31:00,fruit,fruit
270.0,2019-09-03 09:32:00,fruit,fruit
270.0,2019-09-03 09:33:00,fruit,fruit
270.0,2019-09-03 09:34:00,fruit,fruit
270.0,2019-09-03 09:35:00,fruit,checkout
270.0,2019-09-03 09:36:00,checkout,checkout
271.0,2019-09-03 09:30:00,fruit,fruit
271.0,2019-09-03 09:31:00,fruit,fruit
271.0,2019-09-03 09:32:00,fruit,fruit
271.0,2019-09-03 09:33:00,fruit,fruit
271.0,2019-09-03 09:34:00,fruit,fruit
271.0,2019-09-03 09:35:00,fruit,dairy
271.0,2019-09-03 09:36:00,dairy,dairy
271.0,2019-09-03 09:37:00,dairy,dairy
271.0,2019-09-03 09:38:00,dairy,dairy
271.0,2019-09-03 09:39:00,dairy,dairy
271.0,2019-09-03 09:40:00,dairy,dairy
271.0,2019-09-03 09:41:00,dairy,dairy
271.0,2019-09-03 09:42:00,dairy,fruit
271.0,2019-09-03 09:43:00,fruit,fruit
271.0,2019-09-03 09:44:00,fruit,fruit
271.0,2019-09-03 09:45:00,fruit,fruit
271.0,2019-09-03 09:46:00,fruit,dairy
271.0,2019-09-03 09:47:00,dairy,dairy
271.0,2019-09-03 09:48:00,dairy,dairy
271.0,2019-09-03 09:49:00,dairy,dairy
271.0,2019-09-03 09:50:00,dairy,spices
271.0,2019-09-03 09:51:00,spices,spices
271.0,2019-09-03 09:52:00,spices,spices
271.0,2019-09-03 09:53:00,spices,spices
271.0,2019-09-03 09:54:00,spices,drinks
271.0,2019-09-03 09:55:00,drinks,drinks
271.0,2019-09-03 09:56:00,drinks,drinks
271.0,2019-09-03 09:57:00,drinks,drinks
271.0,2019-09-03 09:58:00,drinks,drinks
271.0,2019-09-03 09:59:00,drinks,spices
271.0,2019-09-03 10:00:00,spices,spices
271.0,2019-09-03 10:01:00,spices,dairy
271.0,2019-09-03 10:02:00,dairy,dairy
271.0,2019-09-03 10:03:00,dairy,dairy
271.0,2019-09-03 10:04:00,dairy,dairy
271.0,2019-09-03 10:05:00,dairy,dairy
271.0,2019-09-03 10:06:00,dairy,checkout
271.0,2019-09-03 10:07:00,checkout,checkout
272.0,2019-09-03 09:30:00,dairy,dairy
272.0,2019-09-03 09:31:00,dairy,dairy
272.0,2019-09-03 09:32:00,dairy,dairy
272.0,2019-09-03 09:33:00,dairy,dairy
272.0,2019-09-03 09:34:00,dairy,dairy
272.0,2019-09-03 09:35:00,dairy,dairy
272.0,2019-09-03 09:36:00,dairy,fruit
272.0,2019-09-03 09:37:00,fruit,checkout
272.0,2019-09-03 09:38:00,checkout,checkout
273.0,2019-09-03 09:32:00,fruit,fruit
273.0,2019-09-03 09:33:00,fruit,fruit
273.0,2019-09-03 09:34:00,fruit,drinks
273.0,2019-09-03 09:35:00,drinks,drinks
273.0,2019-09-03 09:36:00,drinks,spices
273.0,2019-09-03 09:37:00,spices,dairy
273.0,2019-09-03 09:38:00,dairy,dairy
273.0,2019-09-03 09:39:00,dairy,dairy
273.0,2019-09-03 09:40:00,dairy,dairy
273.0,2019-09-03 09:41:00,dairy,checkout
273.0,2019-09-03 09:42:00,checkout,checkout
274.0,2019-09-03 09:32:00,fruit,checkout
274.0,2019-09-03 09:33:00,checkout,checkout
275.0,2019-09-03 09:34:00,dairy,dairy
275.0,2019-09-03 09:35:00,dairy,dairy
275.0,2019-09-03 09:36:00,dairy,dairy
275.0,2019-09-03 09:37:00,dairy,fruit
275.0,2019-09-03 09:38:00,fruit,fruit
275.0,2019-09-03 09:39:00,fruit,fruit
275.0,2019-09-03 09:40:00,fruit,fruit
275.0,2019-09-03 09:41:00,fruit,spices
275.0,2019-09-03 09:42:00,spices,drinks
275.0,2019-09-03 09:43:00,drinks,drinks
275.0,2019-09-03 09:44:00,drinks,drinks
275.0,2019-09-03 09:45:00,drinks,drinks
275.0,2019-09-03 09:46:00,drinks,drinks
275.0,2019-09-03 09:47:00,drinks,drinks
275.0,2019-09-03 09:48:00,drinks,drinks
275.0,2019-09-03 09:49:00,drinks,drinks
275.0,2019-09-03 09:50:00,drinks,spices
275.0,2019-09-03 09:51:00,spices,spices
275.0,2019-09-03 09:52:00,spices,checkout
275.0,2019-09-03 09:53:00,checkout,checkout
276.0,2019-09-03 09:35:00,dairy,dairy
276.0,2019-09-03 09:36:00,dairy,dairy
276.0,2019-09-03 09:37:00,dairy,dairy
276.0,2019-09-03 09:38:00,dairy,spices
276.0,2019-09-03 09:39:00,spices,fruit
276.0,2019-09-03 09:40:00,fruit,checkout
276.0,2019-09-03 09:41:00,checkout,checkout
277.0,2019-09-03 09:37:00,dairy,drinks
277.0,2019-09-03 09:38:00,drinks,drinks
277.0,2019-09-03 09:39:00,drinks,drinks
277.0,2019-09-03 09:40:00,drinks,checkout
277.0,2019-09-03 09:41:00,checkout,checkout
278.0,2019-09-03 09:39:00,fruit,checkout
278.0,2019-09-03 09:40:00,checkout,checkout
279.0,2019-09-03 09:39:00,fruit,fruit
279.0,2019-09-03 09:40:00,fruit,checkout
279.0,2019-09-03 09:41:00,checkout,checkout
280.0,2019-09-03 09:39:00,dairy,dairy
280.0,2019-09-03 09:40:00,dairy,dairy
280.0,2019-09-03 09:41:00,dairy,checkout
280.0,2019-09-03 09:42:00,checkout,checkout
281.0,2019-09-03 09:39:00,dairy,dairy
281.0,2019-09-03 09:40:00,dairy,dairy
281.0,2019-09-03 09:41:00,dairy,fruit
281.0,2019-09-03 09:42:00,fruit,dairy
281.0,2019-09-03 09:43:00,dairy,dairy
281.0,2019-09-03 09:44:00,dairy,checkout
281.0,2019-09-03 09:45:00,checkout,checkout
282.0,2019-09-03 09:40:00,dairy,dairy
282.0,2019-09-03 09:41:00,dairy,dairy
282.0,2019-09-03 09:42:00,dairy,dairy
282.0,2019-09-03 09:43:00,dairy,spices
282.0,2019-09-03 09:44:00,spices,spices
282.0,2019-09-03 09:45:00,spices,drinks
282.0,2019-09-03 09:46:00,drinks,drinks
282.0,2019-09-03 09:47:00,drinks,fruit
282.0,2019-09-03 09:48:00,fruit,fruit
282.0,2019-09-03 09:49:00,fruit,dairy
282.0,2019-09-03 09:50:00,dairy,fruit
282.0,2019-09-03 09:51:00,fruit,spices
282.0,2019-09-03 09:52:00,spices,spices
282.0,2019-09-03 09:53:00,spices,spices
282.0,2019-09-03 09:54:00,spices,spices
282.0,2019-09-03 09:55:00,spices,drinks
282.0,2019-09-03 09:56:00,drinks,drinks
282.0,2019-09-03 09:57:00,drinks,checkout
282.0,2019-09-03 09:58:00,checkout,checkout
283.0,2019-09-03 09:40:00,fruit,spices
283.0,2019-09-03 09:41:00,spices,dairy
283.0,2019-09-03 09:42:00,dairy,fruit
283.0,2019-09-03 09:43:00,fruit,fruit
283.0,2019-09-03 09:44:00,fruit,dairy
283.0,2019-09-03 09:45:00,dairy,dairy
283.0,2019-09-03 09:46:00,dairy,checkout
283.0,2019-09-03 09:47:00,checkout,checkout
284.0,2019-09-03 09:40:00,fruit,checkout
284.0,2019-09-03 09:41:00,checkout,checkout
285.0,2019-09-03 09:41:00,fruit,fruit
285.0,2019-09-03 09:42:00,fruit,fruit
285.0,2019-09-03 09:43:00,fruit,fruit
285.0,2019-09-03 09:44:00,fruit,checkout
285.0,2019-09-03 09:45:00,checkout,checkout
286.0,2019-09-03 09:41:00,spices,checkout
286.0,2019-09-03 09:42:00,checkout,checkout
287.0,2019-09-03 09:41:00,fruit,fruit
287.0,2019-09-03 09:42:00,fruit,fruit
287.0,2019-09-03 09:43:00,fruit,fruit
287.0,2019-09-03 09:44:00,fruit,fruit
287.0,2019-09-03 09:45:00,fruit,fruit
287.0,2019-09-03 09:46:00,fruit,fruit
287.0,2019-09-03 09:47:00,fruit,fruit
287.0,2019-09-03 09:48:00,fruit,fruit
287.0,2019-09-03 09:49:00,fruit,fruit
287.0,2019-09-03 09:50:00,fruit,spices
287.0,2019-09-03 09:51:00,spices,drinks
287.0,2019-09-03 09:52:00,drinks,drinks
287.0,2019-09-03 09:53:00,drinks,checkout
287.0,2019-09-03 09:54:00,checkout,checkout
288.0,2019-09-03 09:41:00,spices,checkout
288.0,2019-09-03 09:42:00,checkout,checkout
289.0,2019-09-03 09:41:00,fruit,spices
289.0,2019-09-03 09:42:00,spices,spices
289.0,2019-09-03 09:43:00,spices,spices
289.0,2019-09-03 09:44:00,spices,fruit
289.0,2019-09-03 09:45:00,fruit,checkout
289.0,2019-09-03 09:46:00,checkout,checkout
290.0,2019-09-03 09:43:00,fruit,fruit
290.0,2019-09-03 09:44:00,fruit,checkout
290.0,2019-09-03 09:45:00,checkout,checkout
291.0,2019-09-03 09:43:00,fruit,checkout
291.0,2019-09-03 09:44:00,checkout,checkout
292.0,2019-09-03 09:45:00,fruit,checkout
292.0,2019-09-03 09:46:00,checkout,checkout
293.0,2019-09-03 09:47:00,dairy,dairy
293.0,2019-09-03 09:48:00,dairy,fruit
293.0,2019-09-03 09:49:00,fruit,drinks
293.0,2019-09-03 09:50:00,drinks,drinks
293.0,2019-09-03 09:51:00,drinks,checkout
293.0,2019-09-03 09:52:00,checkout,checkout
294.0,2019-09-03 09:47:00,drinks,drinks
294.0,2019-09-03 09:48:00,drinks,drinks
294.0,2019-09-03 09:49:00,drinks,drinks
294.0,2019-09-03 09:50:00,drinks,fruit
294.0,2019-09-03 09:51:00,fruit,drinks
294.0,2019-09-03 09:52:00,drinks,drinks
294.0,2019-09-03 09:53:00,drinks,spices
294.0,2019-09-03 09:54:00,spices,dairy
294.0,2019-09-03 09:55:00,dairy,dairy
294.0,2019-09-03 09:56:00,dairy,dairy
294.0,2019-09-03 09:57:00,dairy,dairy
294.0,2019-09-03 09:58:00,dairy,dairy
294.0,2019-09-03 09:59:00,dairy,dairy
294.0,2019-09-03 10:00:00,dairy,dairy
294.0,2019-09-03 10:01:00,dairy,dairy
294.0,2019-09-03 10:02:00,dairy,dairy
294.0,2019-09-03 10:03:00,dairy,dairy
294.0,2019-09-03 10:04:00,dairy,dairy
294.0,2019-09-03 10:05:00,dairy,dairy
294.0,2019-09-03 10:06:00,dairy,dairy
294.0,2019-09-03 10:07:00,dairy,dairy
294.0,2019-09-03 10:08:00,dairy,dairy
294.0,2019-09-03 10:09:00,dairy,checkout
294.0,2019-09-03 10:10:00,checkout,checkout
295.0,2019-09-03 09:48:00,drinks,drinks
295.0,2019-09-03 09:49:00,drinks,checkout
295.0,2019-09-03 09:50:00,checkout,checkout
296.0,2019-09-03 09:54:00,fruit,checkout
296.0,2019-09-03 09:55:00,checkout,checkout
297.0,2019-09-03 09:54:00,spices,dairy
297.0,2019-09-03 09:55:00,dairy,drinks
297.0,2019-09-03 09:56:00,drinks,fruit
297.0,2019-09-03 09:57:00,fruit,checkout
297.0,2019-09-03 09:58:00,checkout,checkout
298.0,2019-09-03 09:55:00,drinks,checkout
298.0,2019-09-03 09:56:00,checkout,checkout
299.0,2019-09-03 09:56:00,dairy,dairy
299.0,2019-09-03 09:57:00,dairy,dairy
299.0,2019-09-03 09:58:00,dairy,dairy
299.0,2019-09-03 09:59:00,dairy,dairy
299.0,2019-09-03 10:00:00,dairy,dairy
299.0,2019-09-03 10:01:00,dairy,dairy
299.0,2019-09-03 10:02:00,dairy,checkout
299.0,2019-09-03 10:03:00,checkout,checkout
300.0,2019-09-03 09:56:00,fruit,checkout
300.0,2019-09-03 09:57:00,checkout,checkout
301.0,2019-09-03 09:57:00,fruit,fruit
301.0,2019-09-03 09:58:00,fruit,fruit
301.0,2019-09-03 09:59:00,fruit,fruit
301.0,2019-09-03 10:00:00,fruit,drinks
301.0,2019-09-03 10:01:00,drinks,drinks
301.0,2019-09-03 10:02:00,drinks,drinks
301.0,2019-09-03 10:03:00,drinks,drinks
301.0,2019-09-03 10:04:00,drinks,drinks
301.0,2019-09-03 10:05:00,drinks,spices
301.0,2019-09-03 10:06:00,spices,dairy
301.0,2019-09-03 10:07:00,dairy,spices
301.0,2019-09-03 10:08:00,spices,drinks
301.0,2019-09-03 10:09:00,drinks,drinks
301.0,2019-09-03 10:10:00,drinks,drinks
301.0,2019-09-03 10:11:00,drinks,drinks
301.0,2019-09-03 10:12:00,drinks,spices
301.0,2019-09-03 10:13:00,spices,drinks
301.0,2019-09-03 10:14:00,drinks,checkout
301.0,2019-09-03 10:15:00,checkout,checkout
302.0,2019-09-03 09:57:00,drinks,drinks
302.0,2019-09-03 09:58:00,drinks,drinks
302.0,2019-09-03 09:59:00,drinks,drinks
302.0,2019-09-03 10:00:00,drinks,drinks
302.0,2019-09-03 10:01:00,drinks,drinks
302.0,2019-09-03 10:02:00,drinks,checkout
302.0,2019-09-03 10:03:00,checkout,checkout
303.0,2019-09-03 09:59:00,fruit,checkout
303.0,2019-09-03 10:00:00,checkout,checkout
304.0,2019-09-03 09:59:00,drinks,drinks
304.0,2019-09-03 10:00:00,drinks,drinks
304.0,2019-09-03 10:01:00,drinks,drinks
304.0,2019-09-03 10:02:00,drinks,drinks
304.0,2019-09-03 10:03:00,drinks,drinks
304.0,2019-09-03 10:04:00,drinks,checkout
304.0,2019-09-03 10:05:00,checkout,checkout
305.0,2019-09-03 09:59:00,fruit,drinks
305.0,2019-09-03 10:00:00,drinks,checkout
305.0,2019-09-03 10:01:00,checkout,checkout
306.0,2019-09-03 10:01:00,fruit,fruit
306.0,2019-09-03 10:02:00,fruit,fruit
306.0,2019-09-03 10:03:00,fruit,dairy
306.0,2019-09-03 10:04:00,dairy,dairy
306.0,2019-09-03 10:05:00,dairy,dairy
306.0,2019-09-03 10:06:00,dairy,dairy
306.0,2019-09-03 10:07:00,dairy,dairy
306.0,2019-09-03 10:08:00,dairy,dairy
306.0,2019-09-03 10:09:00,dairy,dairy
306.0,2019-09-03 10:10:00,dairy,spices
306.0,2019-09-03 10:11:00,spices,checkout
306.0,2019-09-03 10:12:00,checkout,checkout
307.0,2019-09-03 10:02:00,dairy,checkout
307.0,2019-09-03 10:03:00,checkout,checkout
308.0,2019-09-03 10:03:00,spices,drinks
308.0,2019-09-03 10:04:00,drinks,drinks
308.0,2019-09-03 10:05:00,drinks,checkout
308.0,2019-09-03 10:06:00,checkout,checkout
309.0,2019-09-03 10:03:00,fruit,fruit
309.0,2019-09-03 10:04:00,fruit,fruit
309.0,2019-09-03 10:05:00,fruit,fruit
309.0,2019-09-03 10:06:00,fruit,drinks
309.0,2019-09-03 10:07:00,drinks,checkout
309.0,2019-09-03 10:08:00,checkout,checkout
310.0,2019-09-03 10:07:00,dairy,dairy
310.0,2019-09-03 10:08:00,dairy,dairy
310.0,2019-09-03 10:09:00,dairy,dairy
310.0,2019-09-03 10:10:00,dairy,checkout
310.0,2019-09-03 10:11:00,checkout,checkout
311.0,2019-09-03 10:07:00,drinks,drinks
311.0,2019-09-03 10:08:00,drinks,drinks
311.0,2019-09-03 10:09:00,drinks,drinks
311.0,2019-09-03 10:10:00,drinks,drinks
311.0,2019-09-03 10:11:00,drinks,drinks
311.0,2019-09-03 10:12:00,drinks,drinks
311.0,2019-09-03 10:13:00,drinks,fruit
311.0,2019-09-03 10:14:00,fruit,spices
311.0,2019-09-03 10:15:00,spices,drinks
311.0,2019-09-03 10:16:00,drinks,drinks
311.0,2019-09-03 10:17:00,drinks,fruit
311.0,2019-09-03 10:18:00,fruit,dairy
311.0,2019-09-03 10:19:00,dairy,dairy
311.0,2019-09-03 10:20:00,dairy,dairy
311.0,2019-09-03 10:21:00,dairy,dairy
311.0,2019-09-03 10:22:00,dairy,dairy
311.0,2019-09-03 10:23:00,dairy,dairy
311.0,2019-09-03 10:24:00,dairy,dairy
311.0,2019-09-03 10:25:00,dairy,dairy
311.0,2019-09-03 10:26:00,dairy,checkout
311.0,2019-09-03 10:27:00,checkout,checkout
312.0,2019-09-03 10:08:00,fruit,spices
312.0,2019-09-03 10:09:00,spices,spices
312.0,2019-09-03 10:10:00,spices,dairy
312.0,2019-09-03 10:11:00,dairy,dairy
312.0,2019-09-03 10:12:00,dairy,dairy
312.0,2019-09-03 10:13:00,dairy,dairy
312.0,2019-09-03 10:14:00,dairy,dairy
312.0,2019-09-03 10:15:00,dairy,dairy
312.0,2019-09-03 10:16:00,dairy,dairy
312.0,2019-09-03 10:17:00,dairy,dairy
312.0,2019-09-03 10:18:00,dairy,dairy
312.0,2019-09-03 10:19:00,dairy,dairy
312.0,2019-09-03 10:20:00,dairy,dairy
312.0,2019-09-03 10:21:00,dairy,fruit
312.0,2019-09-03 10:22:00,fruit,checkout
312.0,2019-09-03 10:23:00,checkout,checkout
313.0,2019-09-03 10:08:00,fruit,checkout
313.0,2019-09-03 10:09:00,checkout,checkout
314.0,2019-09-03 10:09:00,drinks,drinks
314.0,2019-09-03 10:10:00,drinks,checkout
314.0,2019-09-03 10:11:00,checkout,checkout
315.0,2019-09-03 10:09:00,fruit,fruit
315.0,2019-09-03 10:10:00,fruit,fruit
315.0,2019-09-03 10:11:00,fruit,fruit
315.0,2019-09-03 10:12:00,fruit,fruit
315.0,2019-09-03 10:13:00,fruit,fruit
315.0,2019-09-03 10:14:00,fruit,fruit
315.0,2019-09-03 10:15:00,fruit,checkout
315.0,2019-09-03 10:16:00,checkout,checkout
316.0,2019-09-03 10:09:00,spices,spices
316.0,2019-09-03 10:10:00,spices,drinks
316.0,2019-09-03 10:11:00,drinks,drinks
316.0,2019-09-03 10:12:00,drinks,drinks
316.0,2019-09-03 10:13:00,drinks,drinks
316.0,2019-09-03 10:14:00,drinks,drinks
316.0,2019-09-03 10:15:00,drinks,checkout
316.0,2019-09-03 10:16:00,checkout,checkout
317.0,2019-09-03 10:11:00,spices,dairy
317.0,2019-09-03 10:12:00,dairy,dairy
317.0,2019-09-03 10:13:00,dairy,dairy
317.0,2019-09-03 10:14:00,dairy,dairy
317.0,2019-09-03 10:15:00,dairy,fruit
317.0,2019-09-03 10:16:00,fruit,checkout
317.0,2019-09-03 10:17:00,checkout,checkout
318.0,2019-09-03 10:13:00,dairy,checkout
318.0,2019-09-03 10:14:00,checkout,checkout
319.0,2019-09-03 10:13:00,dairy,dairy
319.0,2019-09-03 10:14:00,dairy,spices
319.0,2019-09-03 10:15:00,spices,fruit
319.0,2019-09-03 10:16:00,fruit,fruit
319.0,2019-09-03 10:17:00,fruit,fruit
319.0,2019-09-03 10:18:00,fruit,fruit
319.0,2019-09-03 10:19:00,fruit,fruit
319.0,2019-09-03 10:20:00,fruit,fruit
319.0,2019-09-03 10:21:00,fruit,fruit
319.0,2019-09-03 10:22:00,fruit,checkout
319.0,2019-09-03 10:23:00,checkout,checkout
320.0,2019-09-03 10:14:00,fruit,checkout
320.0,2019-09-03 10:15:00,checkout,checkout
321.0,2019-09-03 10:15:00,dairy,dairy
321.0,2019-09-03 10:16:00,dairy,dairy
321.0,2019-09-03 10:17:00,dairy,dairy
321.0,2019-09-03 10:18:00,dairy,dairy
321.0,2019-09-03 10:19:00,dairy,dairy
321.0,2019-09-03 10:20:00,dairy,checkout
321.0,2019-09-03 10:21:00,checkout,checkout
322.0,2019-09-03 10:16:00,fruit,checkout
322.0,2019-09-03 10:17:00,checkout,checkout
323.0,2019-09-03 10:16:00,fruit,checkout
323.0,2019-09-03 10:17:00,checkout,checkout
324.0,2019-09-03 10:16:00,dairy,dairy
324.0,2019-09-03 10:17:00,dairy,dairy
324.0,2019-09-03 10:18:00,dairy,checkout
324.0,2019-09-03 10:19:00,checkout,checkout
325.0,2019-09-03 10:16:00,fruit,spices
325.0,2019-09-03 10:17:00,spices,spices
325.0,2019-09-03 10:18:00,spices,spices
325.0,2019-09-03 10:19:00,spices,dairy
325.0,2019-09-03 10:20:00,dairy,dairy
325.0,2019-09-03 10:21:00,dairy,spices
325.0,2019-09-03 10:22:00,spices,dairy
325.0,2019-09-03 10:23:00,dairy,dairy
325.0,2019-09-03 10:24:00,dairy,dairy
325.0,2019-09-03 10:25:00,dairy,dairy
325.0,2019-09-03 10:26:00,dairy,dairy
325.0,2019-09-03 10:27:00,dairy,dairy
325.0,2019-09-03 10:28:00,dairy,spices
325.0,2019-09-03 10:29:00,spices,spices
325.0,2019-09-03 10:30:00,spices,spices
325.0,2019-09-03 10:31:00,spices,drinks
325.0,2019-09-03 10:32:00,drinks,checkout
325.0,2019-09-03 10:33:00,checkout,checkout
326.0,2019-09-03 10:16:00,spices,dairy
326.0,2019-09-03 10:17:00,dairy,checkout
326.0,2019-09-03 10:18:00,checkout,checkout
327.0,2019-09-03 10:20:00,dairy,dairy
327.0,2019-09-03 10:21:00,dairy,dairy
327.0,2019-09-03 10:22:00,dairy,dairy
327.0,2019-09-03 10:23:00,dairy,dairy
327.0,2019-09-03 10:24:00,dairy,dairy
327.0,2019-09-03 10:25:00,dairy,dairy
327.0,2019-09-03 10:26:00,dairy,dairy
327.0,2019-09-03 10:27:00,dairy,dairy
327.0,2019-09-03 10:28:00,dairy,spices
327.0,2019-09-03 10:29:00,spices,fruit
327.0,2019-09-03 10:30:00,fruit,fruit
327.0,2019-09-03 10:31:00,fruit,fruit
327.0,2019-09-03 10:32:00,fruit,fruit
327.0,2019-09-03 10:33:00,fruit,fruit
327.0,2019-09-03 10:34:00,fruit,dairy
327.0,2019-09-03 10:35:00,dairy,spices
327.0,2019-09-03 10:36:00,spices,fruit
327.0,2019-09-03 10:37:00,fruit,checkout
