customer_no,timestamp,location_t,location_t+1
168.0,2019-09-04 08:27:00,fruit,fruit
168.0,2019-09-04 08:28:00,fruit,checkout
168.0,2019-09-04 08:29:00,checkout,checkout
169.0,2019-09-04 08:27:00,dairy,drinks
169.0,2019-09-04 08:28:00,drinks,spices
169.0,2019-09-04 08:29:00,spices,spices
169.0,2019-09-04 08:30:00,spices,spices
169.0,2019-09-04 08:31:00,spices,spices
169.0,2019-09-04 08:32:00,spices,checkout
169.0,2019-09-04 08:33:00,checkout,checkout
170.0,2019-09-04 08:27:00,fruit,fruit
170.0,2019-09-04 08:28:00,fruit,checkout
170.0,2019-09-04 08:29:00,checkout,checkout
171.0,2019-09-04 08:27:00,dairy,dairy
171.0,2019-09-04 08:28:00,dairy,dairy
171.0,2019-09-04 08:29:00,dairy,dairy
171.0,2019-09-04 08:30:00,dairy,dairy
171.0,2019-09-04 08:31:00,dairy,dairy
171.0,2019-09-04 08:32:00,dairy,dairy
171.0,2019-09-04 08:33:00,dairy,dairy
171.0,2019-09-04 08:34:00,dairy,checkout
171.0,2019-09-04 08:35:00,checkout,checkout
172.0,2019-09-04 08:27:00,drinks,checkout
172.0,2019-09-04 08:28:00,checkout,checkout
173.0,2019-09-04 08:29:00,fruit,fruit
173.0,2019-09-04 08:30:00,fruit,fruit
173.0,2019-09-04 08:31:00,fruit,spices
173.0,2019-09-04 08:32:00,spices,dairy
173.0,2019-09-04 08:33:00,dairy,dairy
173.0,2019-09-04 08:34:00,dairy,dairy
173.0,2019-09-04 08:35:00,dairy,dairy
173.0,2019-09-04 08:36:00,dairy,spices
173.0,2019-09-04 08:37:00,spices,dairy
173.0,2019-09-04 08:38:00,dairy,dairy
173.0,2019-09-04 08:39:00,dairy,dairy
173.0,2019-09-04 08:40:00,dairy,dairy
173.0,2019-09-04 08:41:00,dairy,dairy
173.0,2019-09-04 08:42:00,dairy,dairy
173.0,2019-09-04 08:43:00,dairy,dairy
173.0,2019-09-04 08:44:00,dairy,dairy
173.0,2019-09-04 08:45:00,dairy,dairy
173.0,2019-09-04 08:46:00,dairy,dairy
173.0,2019-09-04 08:47:00,dairy,checkout
173.0,2019-09-04 08:48:00,checkout,checkout
174.0,2019-09-04 08:29:00,spices,spices
174.0,2019-09-04 08:30:00,spices,checkout
174.0,2019-09-04 08:31:00,checkout,checkout
175.0,2019-09-04 08:29:00,dairy,drinks
175.0,2019-09-04 08:30:00,drinks,fruit
175.0,2019-09-04 08:31:00,fruit,checkout
175.0,2019-09-04 08:32:00,checkout,checkout
176.0,2019-09-04 08:29:00,dairy,dairy
176.0,2019-09-04 08:30:00,dairy,dairy
176.0,2019-09-04 08:31:00,dairy,fruit
176.0,2019-09-04 08:32:00,fruit,dairy
176.0,2019-09-04 08:33:00,dairy,spices
176.0,2019-09-04 08:34:00,spices,spices
176.0,2019-09-04 08:35:00,spices,dairy
176.0,2019-09-04 08:36:00,dairy,fruit
176.0,2019-09-04 08:37:00,fruit,fruit
176.0,2019-09-04 08:38:00,fruit,checkout
176.0,2019-09-04 08:39:00,checkout,checkout
177.0,2019-09-04 08:31:00,dairy,dairy
177.0,2019-09-04 08:32:00,dairy,dairy
177.0,2019-09-04 08:33:00,dairy,dairy
177.0,2019-09-04 08:34:00,dairy,dairy
177.0,2019-09-04 08:35:00,dairy,checkout
177.0,2019-09-04 08:36:00,checkout,checkout
178.0,2019-09-04 08:32:00,spices,checkout
178.0,2019-09-04 08:33:00,checkout,checkout
179.0,2019-09-04 08:32:00,dairy,spices
179.0,2019-09-04 08:33:00,spices,dairy
179.0,2019-09-04 08:34:00,dairy,dairy
179.0,2019-09-04 08:35:00,dairy,dairy
179.0,2019-09-04 08:36:00,dairy,dairy
179.0,2019-09-04 08:37:00,dairy,spices
179.0,2019-09-04 08:38:00,spices,drinks
179.0,2019-09-04 08:39:00,drinks,fruit
179.0,2019-09-04 08:40:00,fruit,checkout
179.0,2019-09-04 08:41:00,checkout,checkout
180.0,2019-09-04 08:33:00,fruit,fruit
180.0,2019-09-04 08:34:00,fruit,fruit
180.0,2019-09-04 08:35:00,fruit,spices
180.0,2019-09-04 08:36:00,spices,dairy
180.0,2019-09-04 08:37:00,dairy,dairy
180.0,2019-09-04 08:38:00,dairy,dairy
180.0,2019-09-04 08:39:00,dairy,dairy
180.0,2019-09-04 08:40:00,dairy,fruit
180.0,2019-09-04 08:41:00,fruit,fruit
180.0,2019-09-04 08:42:00,fruit,fruit
180.0,2019-09-04 08:43:00,fruit,fruit
180.0,2019-09-04 08:44:00,fruit,checkout
180.0,2019-09-04 08:45:00,checkout,checkout
181.0,2019-09-04 08:33:00,dairy,dairy
181.0,2019-09-04 08:34:00,dairy,checkout
181.0,2019-09-04 08:35:00,checkout,checkout
182.0,2019-09-04 08:33:00,dairy,dairy
182.0,2019-09-04 08:34:00,dairy,dairy
182.0,2019-09-04 08:35:00,dairy,drinks
182.0,2019-09-04 08:36:00,drinks,fruit
182.0,2019-09-04 08:37:00,fruit,dairy
182.0,2019-09-04 08:38:00,dairy,dairy
182.0,2019-09-04 08:39:00,dairy,checkout
182.0,2019-09-04 08:40:00,checkout,checkout
183.0,2019-09-04 08:33:00,dairy,checkout
183.0,2019-09-04 08:34:00,checkout,checkout
184.0,2019-09-04 08:34:00,drinks,drinks
184.0,2019-09-04 08:35:00,drinks,checkout
184.0,2019-09-04 08:36:00,checkout,checkout
185.0,2019-09-04 08:34:00,dairy,dairy
185.0,2019-09-04 08:35:00,dairy,dairy
185.0,2019-09-04 08:36:00,dairy,dairy
185.0,2019-09-04 08:37:00,dairy,dairy
185.0,2019-09-04 08:38:00,dairy,checkout
185.0,2019-09-04 08:39:00,checkout,checkout
186.0,2019-09-04 08:35:00,dairy,dairy
186.0,2019-09-04 08:36:00,dairy,spices
186.0,2019-09-04 08:37:00,spices,drinks
186.0,2019-09-04 08:38:00,drinks,drinks
186.0,2019-09-04 08:39:00,drinks,drinks
186.0,2019-09-04 08:40:00,drinks,drinks
186.0,2019-09-04 08:41:00,drinks,spices
186.0,2019-09-04 08:42:00,spices,dairy
186.0,2019-09-04 08:43:00,dairy,spices
186.0,2019-09-04 08:44:00,spices,spices
186.0,2019-09-04 08:45:00,spices,dairy
186.0,2019-09-04 08:46:00,dairy,dairy
186.0,2019-09-04 08:47:00,dairy,checkout
186.0,2019-09-04 08:48:00,checkout,checkout
187.0,2019-09-04 08:35:00,spices,checkout
187.0,2019-09-04 08:36:00,checkout,checkout
188.0,2019-09-04 08:35:00,spices,checkout
188.0,2019-09-04 08:36:00,checkout,checkout
189.0,2019-09-04 08:35:00,fruit,fruit
189.0,2019-09-04 08:36:00,fruit,checkout
189.0,2019-09-04 08:37:00,checkout,checkout
190.0,2019-09-04 08:35:00,dairy,dairy
190.0,2019-09-04 08:36:00,dairy,dairy
190.0,2019-09-04 08:37:00,dairy,dairy
190.0,2019-09-04 08:38:00,dairy,spices
190.0,2019-09-04 08:39:00,spices,fruit
190.0,2019-09-04 08:40:00,fruit,spices
190.0,2019-09-04 08:41:00,spices,spices
190.0,2019-09-04 08:42:00,spices,spices
190.0,2019-09-04 08:43:00,spices,spices
190.0,2019-09-04 08:44:00,spices,spices
190.0,2019-09-04 08:45:00,spices,dairy
190.0,2019-09-04 08:46:00,dairy,spices
190.0,2019-09-04 08:47:00,spices,spices
190.0,2019-09-04 08:48:00,spices,spices
190.0,2019-09-04 08:49:00,spices,fruit
190.0,2019-09-04 08:50:00,fruit,fruit
190.0,2019-09-04 08:51:00,fruit,fruit
190.0,2019-09-04 08:52:00,fruit,checkout
190.0,2019-09-04 08:53:00,checkout,checkout
191.0,2019-09-04 08:35:00,dairy,dairy
191.0,2019-09-04 08:36:00,dairy,fruit
191.0,2019-09-04 08:37:00,fruit,dairy
191.0,2019-09-04 08:38:00,dairy,dairy
191.0,2019-09-04 08:39:00,dairy,dairy
191.0,2019-09-04 08:40:00,dairy,dairy
191.0,2019-09-04 08:41:00,dairy,dairy
191.0,2019-09-04 08:42:00,dairy,dairy
191.0,2019-09-04 08:43:00,dairy,dairy
191.0,2019-09-04 08:44:00,dairy,dairy
191.0,2019-09-04 08:45:00,dairy,fruit
191.0,2019-09-04 08:46:00,fruit,dairy
191.0,2019-09-04 08:47:00,dairy,dairy
191.0,2019-09-04 08:48:00,dairy,checkout
191.0,2019-09-04 08:49:00,checkout,checkout
192.0,2019-09-04 08:35:00,spices,spices
192.0,2019-09-04 08:36:00,spices,drinks
192.0,2019-09-04 08:37:00,drinks,drinks
192.0,2019-09-04 08:38:00,drinks,drinks
192.0,2019-09-04 08:39:00,drinks,drinks
192.0,2019-09-04 08:40:00,drinks,drinks
192.0,2019-09-04 08:41:00,drinks,checkout
192.0,2019-09-04 08:42:00,checkout,checkout
193.0,2019-09-04 08:35:00,spices,fruit
193.0,2019-09-04 08:36:00,fruit,fruit
193.0,2019-09-04 08:37:00,fruit,fruit
193.0,2019-09-04 08:38:00,fruit,fruit
193.0,2019-09-04 08:39:00,fruit,dairy
193.0,2019-09-04 08:40:00,dairy,fruit
193.0,2019-09-04 08:41:00,fruit,checkout
193.0,2019-09-04 08:42:00,checkout,checkout
194.0,2019-09-04 08:38:00,fruit,fruit
194.0,2019-09-04 08:39:00,fruit,fruit
194.0,2019-09-04 08:40:00,fruit,fruit
194.0,2019-09-04 08:41:00,fruit,fruit
194.0,2019-09-04 08:42:00,fruit,checkout
194.0,2019-09-04 08:43:00,checkout,checkout
195.0,2019-09-04 08:38:00,drinks,spices
195.0,2019-09-04 08:39:00,spices,spices
195.0,2019-09-04 08:40:00,spices,spices
195.0,2019-09-04 08:41:00,spices,spices
195.0,2019-09-04 08:42:00,spices,spices
195.0,2019-09-04 08:43:00,spices,drinks
195.0,2019-09-04 08:44:00,drinks,spices
195.0,2019-09-04 08:45:00,spices,dairy
195.0,2019-09-04 08:46:00,dairy,fruit
195.0,2019-09-04 08:47:00,fruit,fruit
195.0,2019-09-04 08:48:00,fruit,fruit
195.0,2019-09-04 08:49:00,fruit,spices
195.0,2019-09-04 08:50:00,spices,spices
195.0,2019-09-04 08:51:00,spices,drinks
195.0,2019-09-04 08:52:00,drinks,drinks
195.0,2019-09-04 08:53:00,drinks,drinks
195.0,2019-09-04 08:54:00,drinks,drinks
195.0,2019-09-04 08:55:00,drinks,drinks
195.0,2019-09-04 08:56:00,drinks,drinks
195.0,2019-09-04 08:57:00,drinks,spices
195.0,2019-09-04 08:58:00,spices,drinks
195.0,2019-09-04 08:59:00,drinks,drinks
195.0,2019-09-04 09:00:00,drinks,checkout
195.0,2019-09-04 09:01:00,checkout,checkout
196.0,2019-09-04 08:39:00,dairy,drinks
196.0,2019-09-04 08:40:00,drinks,drinks
196.0,2019-09-04 08:41:00,drinks,checkout
196.0,2019-09-04 08:42:00,checkout,checkout
197.0,2019-09-04 08:39:00,fruit,fruit
197.0,2019-09-04 08:40:00,fruit,fruit
197.0,2019-09-04 08:41:00,fruit,fruit
197.0,2019-09-04 08:42:00,fruit,dairy
197.0,2019-09-04 08:43:00,dairy,dairy
197.0,2019-09-04 08:44:00,dairy,checkout
197.0,2019-09-04 08:45:00,checkout,checkout
198.0,2019-09-04 08:39:00,drinks,drinks
198.0,2019-09-04 08:40:00,drinks,drinks
198.0,2019-09-04 08:41:00,drinks,drinks
198.0,2019-09-04 08:42:00,drinks,checkout
198.0,2019-09-04 08:43:00,checkout,checkout
199.0,2019-09-04 08:39:00,fruit,checkout
199.0,2019-09-04 08:40:00,checkout,checkout
200.0,2019-09-04 08:40:00,fruit,checkout
200.0,2019-09-04 08:41:00,checkout,checkout
201.0,2019-09-04 08:40:00,dairy,checkout
201.0,2019-09-04 08:41:00,checkout,checkout
202.0,2019-09-04 08:40:00,drinks,checkout
202.0,2019-09-04 08:41:00,checkout,checkout
203.0,2019-09-04 08:41:00,fruit,fruit
203.0,2019-09-04 08:42:00,fruit,fruit
203.0,2019-09-04 08:43:00,fruit,checkout
203.0,2019-09-04 08:44:00,checkout,checkout
204.0,2019-09-04 08:41:00,dairy,fruit
204.0,2019-09-04 08:42:00,fruit,fruit
204.0,2019-09-04 08:43:00,fruit,fruit
204.0,2019-09-04 08:44:00,fruit,fruit
204.0,2019-09-04 08:45:00,fruit,fruit
204.0,2019-09-04 08:46:00,fruit,fruit
204.0,2019-09-04 08:47:00,fruit,fruit
204.0,2019-09-04 08:48:00,fruit,fruit
204.0,2019-09-04 08:49:00,fruit,checkout
204.0,2019-09-04 08:50:00,checkout,checkout
205.0,2019-09-04 08:41:00,fruit,fruit
205.0,2019-09-04 08:42:00,fruit,fruit
205.0,2019-09-04 08:43:00,fruit,fruit
205.0,2019-09-04 08:44:00,fruit,checkout
205.0,2019-09-04 08:45:00,checkout,checkout
206.0,2019-09-04 08:41:00,fruit,fruit
206.0,2019-09-04 08:42:00,fruit,dairy
206.0,2019-09-04 08:43:00,dairy,dairy
206.0,2019-09-04 08:44:00,dairy,dairy
206.0,2019-09-04 08:45:00,dairy,fruit
206.0,2019-09-04 08:46:00,fruit,fruit
206.0,2019-09-04 08:47:00,fruit,fruit
206.0,2019-09-04 08:48:00,fruit,fruit
206.0,2019-09-04 08:49:00,fruit,fruit
206.0,2019-09-04 08:50:00,fruit,fruit
206.0,2019-09-04 08:51:00,fruit,fruit
206.0,2019-09-04 08:52:00,fruit,checkout
206.0,2019-09-04 08:53:00,checkout,checkout
207.0,2019-09-04 08:41:00,fruit,checkout
207.0,2019-09-04 08:42:00,checkout,checkout
208.0,2019-09-04 08:41:00,spices,checkout
208.0,2019-09-04 08:42:00,checkout,checkout
209.0,2019-09-04 08:43:00,spices,spices
209.0,2019-09-04 08:44:00,spices,spices
209.0,2019-09-04 08:45:00,spices,drinks
209.0,2019-09-04 08:46:00,drinks,spices
209.0,2019-09-04 08:47:00,spices,drinks
209.0,2019-09-04 08:48:00,drinks,spices
209.0,2019-09-04 08:49:00,spices,fruit
209.0,2019-09-04 08:50:00,fruit,drinks
209.0,2019-09-04 08:51:00,drinks,drinks
209.0,2019-09-04 08:52:00,drinks,drinks
209.0,2019-09-04 08:53:00,drinks,drinks
209.0,2019-09-04 08:54:00,drinks,dairy
209.0,2019-09-04 08:55:00,dairy,checkout
209.0,2019-09-04 08:56:00,checkout,checkout
210.0,2019-09-04 08:43:00,spices,drinks
210.0,2019-09-04 08:44:00,drinks,drinks
210.0,2019-09-04 08:45:00,drinks,drinks
210.0,2019-09-04 08:46:00,drinks,drinks
210.0,2019-09-04 08:47:00,drinks,drinks
210.0,2019-09-04 08:48:00,drinks,drinks
210.0,2019-09-04 08:49:00,drinks,spices
210.0,2019-09-04 08:50:00,spices,dairy
210.0,2019-09-04 08:51:00,dairy,dairy
210.0,2019-09-04 08:52:00,dairy,dairy
210.0,2019-09-04 08:53:00,dairy,dairy
210.0,2019-09-04 08:54:00,dairy,dairy
210.0,2019-09-04 08:55:00,dairy,dairy
210.0,2019-09-04 08:56:00,dairy,dairy
210.0,2019-09-04 08:57:00,dairy,dairy
210.0,2019-09-04 08:58:00,dairy,checkout
210.0,2019-09-04 08:59:00,checkout,checkout
211.0,2019-09-04 08:44:00,dairy,checkout
211.0,2019-09-04 08:45:00,checkout,checkout
212.0,2019-09-04 08:44:00,drinks,drinks
212.0,2019-09-04 08:45:00,drinks,checkout
212.0,2019-09-04 08:46:00,checkout,checkout
213.0,2019-09-04 08:44:00,drinks,drinks
213.0,2019-09-04 08:45:00,drinks,checkout
213.0,2019-09-04 08:46:00,checkout,checkout
214.0,2019-09-04 08:44:00,dairy,drinks
214.0,2019-09-04 08:45:00,drinks,checkout
214.0,2019-09-04 08:46:00,checkout,checkout
215.0,2019-09-04 08:44:00,dairy,drinks
215.0,2019-09-04 08:45:00,drinks,drinks
215.0,2019-09-04 08:46:00,drinks,drinks
215.0,2019-09-04 08:47:00,drinks,drinks
215.0,2019-09-04 08:48:00,drinks,drinks
215.0,2019-09-04 08:49:00,drinks,drinks
215.0,2019-09-04 08:50:00,drinks,checkout
215.0,2019-09-04 08:51:00,checkout,checkout
216.0,2019-09-04 08:45:00,fruit,fruit
216.0,2019-09-04 08:46:00,fruit,drinks
216.0,2019-09-04 08:47:00,drinks,drinks
216.0,2019-09-04 08:48:00,drinks,spices
216.0,2019-09-04 08:49:00,spices,spices
216.0,2019-09-04 08:50:00,spices,checkout
216.0,2019-09-04 08:51:00,checkout,checkout
217.0,2019-09-04 08:45:00,spices,spices
217.0,2019-09-04 08:46:00,spices,drinks
217.0,2019-09-04 08:47:00,drinks,drinks
217.0,2019-09-04 08:48:00,drinks,drinks
217.0,2019-09-04 08:49:00,drinks,drinks
217.0,2019-09-04 08:50:00,drinks,checkout
217.0,2019-09-04 08:51:00,checkout,checkout
218.0,2019-09-04 08:45:00,fruit,fruit
218.0,2019-09-04 08:46:00,fruit,fruit
218.0,2019-09-04 08:47:00,fruit,fruit
218.0,2019-09-04 08:48:00,fruit,checkout
218.0,2019-09-04 08:49:00,checkout,checkout
219.0,2019-09-04 08:46:00,fruit,fruit
219.0,2019-09-04 08:47:00,fruit,fruit
219.0,2019-09-04 08:48:00,fruit,fruit
219.0,2019-09-04 08:49:00,fruit,fruit
219.0,2019-09-04 08:50:00,fruit,checkout
219.0,2019-09-04 08:51:00,checkout,checkout
220.0,2019-09-04 08:46:00,fruit,dairy
220.0,2019-09-04 08:47:00,dairy,dairy
220.0,2019-09-04 08:48:00,dairy,dairy
220.0,2019-09-04 08:49:00,dairy,dairy
220.0,2019-09-04 08:50:00,dairy,dairy
220.0,2019-09-04 08:51:00,dairy,dairy
220.0,2019-09-04 08:52:00,dairy,dairy
220.0,2019-09-04 08:53:00,dairy,dairy
220.0,2019-09-04 08:54:00,dairy,dairy
220.0,2019-09-04 08:55:00,dairy,dairy
220.0,2019-09-04 08:56:00,dairy,dairy
220.0,2019-09-04 08:57:00,dairy,checkout
220.0,2019-09-04 08:58:00,checkout,checkout
221.0,2019-09-04 08:47:00,drinks,drinks
221.0,2019-09-04 08:48:00,drinks,drinks
221.0,2019-09-04 08:49:00,drinks,dairy
221.0,2019-09-04 08:50:00,dairy,spices
221.0,2019-09-04 08:51:00,spices,spices
221.0,2019-09-04 08:52:00,spices,checkout
221.0,2019-09-04 08:53:00,checkout,checkout
222.0,2019-09-04 08:48:00,drinks,spices
222.0,2019-09-04 08:49:00,spices,spices
222.0,2019-09-04 08:50:00,spices,drinks
222.0,2019-09-04 08:51:00,drinks,checkout
222.0,2019-09-04 08:52:00,checkout,checkout
223.0,2019-09-04 08:48:00,fruit,fruit
223.0,2019-09-04 08:49:00,fruit,checkout
223.0,2019-09-04 08:50:00,checkout,checkout
224.0,2019-09-04 08:48:00,spices,checkout
224.0,2019-09-04 08:49:00,checkout,checkout
225.0,2019-09-04 08:48:00,fruit,fruit
225.0,2019-09-04 08:49:00,fruit,fruit
225.0,2019-09-04 08:50:00,fruit,fruit
225.0,2019-09-04 08:51:00,fruit,drinks
225.0,2019-09-04 08:52:00,drinks,checkout
225.0,2019-09-04 08:53:00,checkout,checkout
226.0,2019-09-04 08:48:00,dairy,dairy
226.0,2019-09-04 08:49:00,dairy,dairy
226.0,2019-09-04 08:50:00,dairy,dairy
226.0,2019-09-04 08:51:00,dairy,dairy
226.0,2019-09-04 08:52:00,dairy,checkout
226.0,2019-09-04 08:53:00,checkout,checkout
227.0,2019-09-04 08:48:00,dairy,dairy
227.0,2019-09-04 08:49:00,dairy,checkout
227.0,2019-09-04 08:50:00,checkout,checkout
228.0,2019-09-04 08:49:00,fruit,fruit
228.0,2019-09-04 08:50:00,fruit,fruit
228.0,2019-09-04 08:51:00,fruit,fruit
228.0,2019-09-04 08:52:00,fruit,spices
228.0,2019-09-04 08:53:00,spices,dairy
228.0,2019-09-04 08:54:00,dairy,dairy
228.0,2019-09-04 08:55:00,dairy,dairy
228.0,2019-09-04 08:56:00,dairy,drinks
228.0,2019-09-04 08:57:00,drinks,drinks
228.0,2019-09-04 08:58:00,drinks,drinks
228.0,2019-09-04 08:59:00,drinks,drinks
228.0,2019-09-04 09:00:00,drinks,fruit
228.0,2019-09-04 09:01:00,fruit,checkout
228.0,2019-09-04 09:02:00,checkout,checkout
229.0,2019-09-04 08:49:00,fruit,fruit
229.0,2019-09-04 08:50:00,fruit,fruit
229.0,2019-09-04 08:51:00,fruit,fruit
229.0,2019-09-04 08:52:00,fruit,fruit
229.0,2019-09-04 08:53:00,fruit,fruit
229.0,2019-09-04 08:54:00,fruit,fruit
229.0,2019-09-04 08:55:00,fruit,drinks
229.0,2019-09-04 08:56:00,drinks,drinks
229.0,2019-09-04 08:57:00,drinks,fruit
229.0,2019-09-04 08:58:00,fruit,fruit
229.0,2019-09-04 08:59:00,fruit,fruit
229.0,2019-09-04 09:00:00,fruit,fruit
229.0,2019-09-04 09:01:00,fruit,fruit
229.0,2019-09-04 09:02:00,fruit,fruit
229.0,2019-09-04 09:03:00,fruit,dairy
229.0,2019-09-04 09:04:00,dairy,dairy
229.0,2019-09-04 09:05:00,dairy,spices
229.0,2019-09-04 09:06:00,spices,dairy
229.0,2019-09-04 09:07:00,dairy,dairy
229.0,2019-09-04 09:08:00,dairy,dairy
229.0,2019-09-04 09:09:00,dairy,dairy
229.0,2019-09-04 09:10:00,dairy,dairy
229.0,2019-09-04 09:11:00,dairy,dairy
229.0,2019-09-04 09:12:00,dairy,dairy
229.0,2019-09-04 09:13:00,dairy,dairy
229.0,2019-09-04 09:14:00,dairy,dairy
229.0,2019-09-04 09:15:00,dairy,dairy
229.0,2019-09-04 09:16:00,dairy,dairy
229.0,2019-09-04 09:17:00,dairy,dairy
229.0,2019-09-04 09:18:00,dairy,checkout
229.0,2019-09-04 09:19:00,checkout,checkout
230.0,2019-09-04 08:49:00,dairy,spices
230.0,2019-09-04 08:50:00,spices,checkout
230.0,2019-09-04 08:51:00,checkout,checkout
231.0,2019-09-04 08:49:00,fruit,fruit
231.0,2019-09-04 08:50:00,fruit,fruit
231.0,2019-09-04 08:51:00,fruit,checkout
231.0,2019-09-04 08:52:00,checkout,checkout
232.0,2019-09-04 08:49:00,fruit,fruit
232.0,2019-09-04 08:50:00,fruit,checkout
232.0,2019-09-04 08:51:00,checkout,checkout
233.0,2019-09-04 08:49:00,dairy,drinks
233.0,2019-09-04 08:50:00,drinks,checkout
233.0,2019-09-04 08:51:00,checkout,checkout
234.0,2019-09-04 08:50:00,dairy,drinks
234.0,2019-09-04 08:51:00,drinks,fruit
234.0,2019-09-04 08:52:00,fruit,fruit
234.0,2019-09-04 08:53:00,fruit,dairy
234.0,2019-09-04 08:54:00,dairy,dairy
234.0,2019-09-04 08:55:00,dairy,dairy
234.0,2019-09-04 08:56:00,dairy,dairy
234.0,2019-09-04 08:57:00,dairy,dairy
234.0,2019-09-04 08:58:00,dairy,dairy
234.0,2019-09-04 08:59:00,dairy,dairy
234.0,2019-09-04 09:00:00,dairy,dairy
234.0,2019-09-04 09:01:00,dairy,dairy
234.0,2019-09-04 09:02:00,dairy,checkout
234.0,2019-09-04 09:03:00,checkout,checkout
235.0,2019-09-04 08:50:00,fruit,fruit
235.0,2019-09-04 08:51:00,fruit,checkout
235.0,2019-09-04 08:52:00,checkout,checkout
236.0,2019-09-04 08:50:00,dairy,dairy
236.0,2019-09-04 08:51:00,dairy,dairy
236.0,2019-09-04 08:52:00,dairy,drinks
236.0,2019-09-04 08:53:00,drinks,fruit
236.0,2019-09-04 08:54:00,fruit,drinks
236.0,2019-09-04 08:55:00,drinks,drinks
236.0,2019-09-04 08:56:00,drinks,drinks
236.0,2019-09-04 08:57:00,drinks,checkout
236.0,2019-09-04 08:58:00,checkout,checkout
237.0,2019-09-04 08:50:00,fruit,fruit
237.0,2019-09-04 08:51:00,fruit,dairy
237.0,2019-09-04 08:52:00,dairy,dairy
237.0,2019-09-04 08:53:00,dairy,dairy
237.0,2019-09-04 08:54:00,dairy,dairy
237.0,2019-09-04 08:55:00,dairy,dairy
237.0,2019-09-04 08:56:00,dairy,dairy
237.0,2019-09-04 08:57:00,dairy,checkout
237.0,2019-09-04 08:58:00,checkout,checkout
238.0,2019-09-04 08:50:00,dairy,dairy
238.0,2019-09-04 08:51:00,dairy,drinks
238.0,2019-09-04 08:52:00,drinks,checkout
238.0,2019-09-04 08:53:00,checkout,checkout
239.0,2019-09-04 08:51:00,dairy,dairy
239.0,2019-09-04 08:52:00,dairy,checkout
239.0,2019-09-04 08:53:00,checkout,checkout
240.0,2019-09-04 08:52:00,fruit,drinks
240.0,2019-09-04 08:53:00,drinks,drinks
240.0,2019-09-04 08:54:00,drinks,drinks
240.0,2019-09-04 08:55:00,drinks,drinks
240.0,2019-09-04 08:56:00,drinks,drinks
240.0,2019-09-04 08:57:00,drinks,drinks
240.0,2019-09-04 08:58:00,drinks,checkout
240.0,2019-09-04 08:59:00,checkout,checkout
241.0,2019-09-04 08:52:00,fruit,checkout
241.0,2019-09-04 08:53:00,checkout,checkout
242.0,2019-09-04 08:53:00,fruit,checkout
242.0,2019-09-04 08:54:00,checkout,checkout
243.0,2019-09-04 08:53:00,dairy,dairy
243.0,2019-09-04 08:54:00,dairy,checkout
243.0,2019-09-04 08:55:00,checkout,checkout
244.0,2019-09-04 08:53:00,spices,drinks
244.0,2019-09-04 08:54:00,drinks,checkout
244.0,2019-09-04 08:55:00,checkout,checkout
245.0,2019-09-04 08:53:00,spices,spices
245.0,2019-09-04 08:54:00,spices,drinks
245.0,2019-09-04 08:55:00,drinks,drinks
245.0,2019-09-04 08:56:00,drinks,drinks
245.0,2019-09-04 08:57:00,drinks,fruit
245.0,2019-09-04 08:58:00,fruit,fruit
245.0,2019-09-04 08:59:00,fruit,fruit
245.0,2019-09-04 09:00:00,fruit,checkout
245.0,2019-09-04 09:01:00,checkout,checkout
246.0,2019-09-04 08:53:00,dairy,dairy
246.0,2019-09-04 08:54:00,dairy,dairy
246.0,2019-09-04 08:55:00,dairy,checkout
246.0,2019-09-04 08:56:00,checkout,checkout
247.0,2019-09-04 08:53:00,fruit,checkout
247.0,2019-09-04 08:54:00,checkout,checkout
248.0,2019-09-04 08:54:00,dairy,dairy
248.0,2019-09-04 08:55:00,dairy,dairy
248.0,2019-09-04 08:56:00,dairy,dairy
248.0,2019-09-04 08:57:00,dairy,dairy
248.0,2019-09-04 08:58:00,dairy,dairy
248.0,2019-09-04 08:59:00,dairy,dairy
248.0,2019-09-04 09:00:00,dairy,dairy
248.0,2019-09-04 09:01:00,dairy,dairy
248.0,2019-09-04 09:02:00,dairy,dairy
248.0,2019-09-04 09:03:00,dairy,dairy
248.0,2019-09-04 09:04:00,dairy,dairy
248.0,2019-09-04 09:05:00,dairy,dairy
248.0,2019-09-04 09:06:00,dairy,dairy
248.0,2019-09-04 09:07:00,dairy,dairy
248.0,2019-09-04 09:08:00,dairy,dairy
248.0,2019-09-04 09:09:00,dairy,dairy
248.0,2019-09-04 09:10:00,dairy,dairy
248.0,2019-09-04 09:11:00,dairy,dairy
248.0,2019-09-04 09:12:00,dairy,checkout
248.0,2019-09-04 09:13:00,checkout,checkout
249.0,2019-09-04 08:54:00,fruit,checkout
249.0,2019-09-04 08:55:00,checkout,checkout
250.0,2019-09-04 08:54:00,dairy,dairy
250.0,2019-09-04 08:55:00,dairy,dairy
250.0,2019-09-04 08:56:00,dairy,dairy
250.0,2019-09-04 08:57:00,dairy,dairy
250.0,2019-09-04 08:58:00,dairy,dairy
250.0,2019-09-04 08:59:00,dairy,dairy
250.0,2019-09-04 09:00:00,dairy,dairy
250.0,2019-09-04 09:01:00,dairy,dairy
250.0,2019-09-04 09:02:00,dairy,checkout
250.0,2019-09-04 09:03:00,checkout,checkout
251.0,2019-09-04 08:54:00,drinks,drinks
251.0,2019-09-04 08:55:00,drinks,drinks
