customer_no,timestamp,location_t,location_t+1
226.0,2019-09-06 09:05:00,spices,drinks
226.0,2019-09-06 09:06:00,drinks,spices
226.0,2019-09-06 09:07:00,spices,checkout
226.0,2019-09-06 09:08:00,checkout,checkout
227.0,2019-09-06 08:54:00,dairy,dairy
227.0,2019-09-06 08:55:00,dairy,dairy
227.0,2019-09-06 08:56:00,dairy,drinks
227.0,2019-09-06 08:57:00,drinks,drinks
227.0,2019-09-06 08:58:00,drinks,drinks
227.0,2019-09-06 08:59:00,drinks,checkout
227.0,2019-09-06 09:00:00,checkout,checkout
228.0,2019-09-06 08:55:00,fruit,fruit
228.0,2019-09-06 08:56:00,fruit,checkout
228.0,2019-09-06 08:57:00,checkout,checkout
229.0,2019-09-06 08:55:00,fruit,fruit
229.0,2019-09-06 08:56:00,fruit,checkout
229.0,2019-09-06 08:57:00,checkout,checkout
230.0,2019-09-06 08:55:00,dairy,checkout
230.0,2019-09-06 08:56:00,checkout,checkout
231.0,2019-09-06 08:55:00,spices,spices
231.0,2019-09-06 08:56:00,spices,drinks
231.0,2019-09-06 08:57:00,drinks,fruit
231.0,2019-09-06 08:58:00,fruit,fruit
231.0,2019-09-06 08:59:00,fruit,fruit
231.0,2019-09-06 09:00:00,fruit,fruit
231.0,2019-09-06 09:01:00,fruit,dairy
231.0,2019-09-06 09:02:00,dairy,dairy
231.0,2019-09-06 09:03:00,dairy,dairy
231.0,2019-09-06 09:04:00,dairy,dairy
231.0,2019-09-06 09:05:00,dairy,dairy
231.0,2019-09-06 09:06:00,dairy,dairy
231.0,2019-09-06 09:07:00,dairy,dairy
231.0,2019-09-06 09:08:00,dairy,dairy
231.0,2019-09-06 09:09:00,dairy,dairy
231.0,2019-09-06 09:10:00,dairy,spices
231.0,2019-09-06 09:11:00,spices,checkout
231.0,2019-09-06 09:12:00,checkout,checkout
232.0,2019-09-06 08:56:00,drinks,drinks
232.0,2019-09-06 08:57:00,drinks,drinks
232.0,2019-09-06 08:58:00,drinks,drinks
232.0,2019-09-06 08:59:00,drinks,drinks
232.0,2019-09-06 09:00:00,drinks,dairy
232.0,2019-09-06 09:01:00,dairy,dairy
232.0,2019-09-06 09:02:00,dairy,checkout
232.0,2019-09-06 09:03:00,checkout,checkout
233.0,2019-09-06 08:57:00,fruit,fruit
233.0,2019-09-06 08:58:00,fruit,fruit
233.0,2019-09-06 08:59:00,fruit,fruit
233.0,2019-09-06 09:00:00,fruit,fruit
233.0,2019-09-06 09:01:00,fruit,dairy
233.0,2019-09-06 09:02:00,dairy,dairy
233.0,2019-09-06 09:03:00,dairy,dairy
233.0,2019-09-06 09:04:00,dairy,dairy
233.0,2019-09-06 09:05:00,dairy,dairy
233.0,2019-09-06 09:06:00,dairy,dairy
233.0,2019-09-06 09:07:00,dairy,dairy
233.0,2019-09-06 09:08:00,dairy,drinks
233.0,2019-09-06 09:09:00,drinks,drinks
233.0,2019-09-06 09:10:00,drinks,drinks
233.0,2019-09-06 09:11:00,drinks,drinks
233.0,2019-09-06 09:12:00,drinks,drinks
233.0,2019-09-06 09:13:00,drinks,spices
233.0,2019-09-06 09:14:00,spices,checkout
233.0,2019-09-06 09:15:00,checkout,checkout
234.0,2019-09-06 08:58:00,drinks,checkout
234.0,2019-09-06 08:59:00,checkout,checkout
235.0,2019-09-06 08:58:00,fruit,fruit
235.0,2019-09-06 08:59:00,fruit,fruit
235.0,2019-09-06 09:00:00,fruit,fruit
235.0,2019-09-06 09:01:00,fruit,fruit
235.0,2019-09-06 09:02:00,fruit,fruit
235.0,2019-09-06 09:03:00,fruit,fruit
235.0,2019-09-06 09:04:00,fruit,dairy
235.0,2019-09-06 09:05:00,dairy,checkout
235.0,2019-09-06 09:06:00,checkout,checkout
236.0,2019-09-06 08:58:00,fruit,fruit
236.0,2019-09-06 08:59:00,fruit,dairy
236.0,2019-09-06 09:00:00,dairy,dairy
236.0,2019-09-06 09:01:00,dairy,fruit
236.0,2019-09-06 09:02:00,fruit,fruit
236.0,2019-09-06 09:03:00,fruit,fruit
236.0,2019-09-06 09:04:00,fruit,fruit
236.0,2019-09-06 09:05:00,fruit,fruit
236.0,2019-09-06 09:06:00,fruit,fruit
236.0,2019-09-06 09:07:00,fruit,checkout
236.0,2019-09-06 09:08:00,checkout,checkout
237.0,2019-09-06 08:58:00,dairy,dairy
237.0,2019-09-06 08:59:00,dairy,dairy
237.0,2019-09-06 09:00:00,dairy,checkout
237.0,2019-09-06 09:01:00,checkout,checkout
238.0,2019-09-06 08:58:00,fruit,fruit
238.0,2019-09-06 08:59:00,fruit,fruit
238.0,2019-09-06 09:00:00,fruit,fruit
238.0,2019-09-06 09:01:00,fruit,checkout
238.0,2019-09-06 09:02:00,checkout,checkout
239.0,2019-09-06 08:59:00,dairy,checkout
239.0,2019-09-06 09:00:00,checkout,checkout
240.0,2019-09-06 09:00:00,spices,checkout
240.0,2019-09-06 09:01:00,checkout,checkout
241.0,2019-09-06 09:00:00,drinks,fruit
241.0,2019-09-06 09:01:00,fruit,fruit
241.0,2019-09-06 09:02:00,fruit,dairy
241.0,2019-09-06 09:03:00,dairy,dairy
241.0,2019-09-06 09:04:00,dairy,dairy
241.0,2019-09-06 09:05:00,dairy,dairy
241.0,2019-09-06 09:06:00,dairy,dairy
241.0,2019-09-06 09:07:00,dairy,dairy
241.0,2019-09-06 09:08:00,dairy,dairy
241.0,2019-09-06 09:09:00,dairy,dairy
241.0,2019-09-06 09:10:00,dairy,fruit
241.0,2019-09-06 09:11:00,fruit,dairy
241.0,2019-09-06 09:12:00,dairy,dairy
241.0,2019-09-06 09:13:00,dairy,checkout
241.0,2019-09-06 09:14:00,checkout,checkout
242.0,2019-09-06 09:00:00,drinks,drinks
242.0,2019-09-06 09:01:00,drinks,drinks
242.0,2019-09-06 09:02:00,drinks,checkout
242.0,2019-09-06 09:03:00,checkout,checkout
243.0,2019-09-06 09:04:00,fruit,checkout
243.0,2019-09-06 09:05:00,checkout,checkout
244.0,2019-09-06 09:04:00,dairy,dairy
244.0,2019-09-06 09:05:00,dairy,dairy
244.0,2019-09-06 09:06:00,dairy,checkout
244.0,2019-09-06 09:07:00,checkout,checkout
245.0,2019-09-06 09:04:00,drinks,drinks
245.0,2019-09-06 09:05:00,drinks,drinks
245.0,2019-09-06 09:06:00,drinks,drinks
245.0,2019-09-06 09:07:00,drinks,drinks
245.0,2019-09-06 09:08:00,drinks,drinks
245.0,2019-09-06 09:09:00,drinks,checkout
245.0,2019-09-06 09:10:00,checkout,checkout
246.0,2019-09-06 09:05:00,dairy,dairy
246.0,2019-09-06 09:06:00,dairy,dairy
246.0,2019-09-06 09:07:00,dairy,dairy
246.0,2019-09-06 09:08:00,dairy,dairy
246.0,2019-09-06 09:09:00,dairy,dairy
246.0,2019-09-06 09:10:00,dairy,drinks
246.0,2019-09-06 09:11:00,drinks,drinks
246.0,2019-09-06 09:12:00,drinks,drinks
246.0,2019-09-06 09:13:00,drinks,drinks
246.0,2019-09-06 09:14:00,drinks,drinks
246.0,2019-09-06 09:15:00,drinks,drinks
246.0,2019-09-06 09:16:00,drinks,drinks
246.0,2019-09-06 09:17:00,drinks,drinks
246.0,2019-09-06 09:18:00,drinks,drinks
246.0,2019-09-06 09:19:00,drinks,spices
246.0,2019-09-06 09:20:00,spices,dairy
246.0,2019-09-06 09:21:00,dairy,dairy
246.0,2019-09-06 09:22:00,dairy,dairy
246.0,2019-09-06 09:23:00,dairy,dairy
246.0,2019-09-06 09:24:00,dairy,checkout
246.0,2019-09-06 09:25:00,checkout,checkout
247.0,2019-09-06 09:05:00,fruit,checkout
247.0,2019-09-06 09:06:00,checkout,checkout
248.0,2019-09-06 09:05:00,fruit,fruit
248.0,2019-09-06 09:06:00,fruit,fruit
248.0,2019-09-06 09:07:00,fruit,fruit
248.0,2019-09-06 09:08:00,fruit,fruit
248.0,2019-09-06 09:09:00,fruit,fruit
248.0,2019-09-06 09:10:00,fruit,fruit
248.0,2019-09-06 09:11:00,fruit,checkout
248.0,2019-09-06 09:12:00,checkout,checkout
249.0,2019-09-06 09:05:00,fruit,checkout
249.0,2019-09-06 09:06:00,checkout,checkout
250.0,2019-09-06 09:06:00,dairy,dairy
250.0,2019-09-06 09:07:00,dairy,dairy
250.0,2019-09-06 09:08:00,dairy,checkout
250.0,2019-09-06 09:09:00,checkout,checkout
251.0,2019-09-06 09:06:00,fruit,drinks
251.0,2019-09-06 09:07:00,drinks,drinks
251.0,2019-09-06 09:08:00,drinks,drinks
251.0,2019-09-06 09:09:00,drinks,spices
251.0,2019-09-06 09:10:00,spices,checkout
251.0,2019-09-06 09:11:00,checkout,checkout
252.0,2019-09-06 09:07:00,spices,drinks
252.0,2019-09-06 09:08:00,drinks,checkout
252.0,2019-09-06 09:09:00,checkout,checkout
253.0,2019-09-06 09:08:00,fruit,checkout
253.0,2019-09-06 09:09:00,checkout,checkout
254.0,2019-09-06 09:08:00,dairy,drinks
254.0,2019-09-06 09:09:00,drinks,drinks
254.0,2019-09-06 09:10:00,drinks,drinks
254.0,2019-09-06 09:11:00,drinks,drinks
254.0,2019-09-06 09:12:00,drinks,drinks
254.0,2019-09-06 09:13:00,drinks,drinks
254.0,2019-09-06 09:14:00,drinks,checkout
254.0,2019-09-06 09:15:00,checkout,checkout
255.0,2019-09-06 09:09:00,fruit,fruit
255.0,2019-09-06 09:10:00,fruit,fruit
255.0,2019-09-06 09:11:00,fruit,fruit
255.0,2019-09-06 09:12:00,fruit,fruit
255.0,2019-09-06 09:13:00,fruit,fruit
255.0,2019-09-06 09:14:00,fruit,fruit
255.0,2019-09-06 09:15:00,fruit,drinks
255.0,2019-09-06 09:16:00,drinks,checkout
255.0,2019-09-06 09:17:00,checkout,checkout
256.0,2019-09-06 09:10:00,fruit,fruit
256.0,2019-09-06 09:11:00,fruit,fruit
256.0,2019-09-06 09:12:00,fruit,fruit
256.0,2019-09-06 09:13:00,fruit,fruit
256.0,2019-09-06 09:14:00,fruit,fruit
256.0,2019-09-06 09:15:00,fruit,fruit
256.0,2019-09-06 09:16:00,fruit,fruit
256.0,2019-09-06 09:17:00,fruit,checkout
256.0,2019-09-06 09:18:00,checkout,checkout
257.0,2019-09-06 09:11:00,spices,dairy
257.0,2019-09-06 09:12:00,dairy,checkout
257.0,2019-09-06 09:13:00,checkout,checkout
258.0,2019-09-06 09:11:00,spices,spices
258.0,2019-09-06 09:12:00,spices,spices
258.0,2019-09-06 09:13:00,spices,fruit
258.0,2019-09-06 09:14:00,fruit,fruit
258.0,2019-09-06 09:15:00,fruit,spices
258.0,2019-09-06 09:16:00,spices,dairy
258.0,2019-09-06 09:17:00,dairy,dairy
258.0,2019-09-06 09:18:00,dairy,dairy
258.0,2019-09-06 09:19:00,dairy,dairy
258.0,2019-09-06 09:20:00,dairy,dairy
258.0,2019-09-06 09:21:00,dairy,dairy
258.0,2019-09-06 09:22:00,dairy,dairy
258.0,2019-09-06 09:23:00,dairy,dairy
258.0,2019-09-06 09:24:00,dairy,dairy
258.0,2019-09-06 09:25:00,dairy,dairy
258.0,2019-09-06 09:26:00,dairy,dairy
258.0,2019-09-06 09:27:00,dairy,dairy
258.0,2019-09-06 09:28:00,dairy,dairy
258.0,2019-09-06 09:29:00,dairy,dairy
258.0,2019-09-06 09:30:00,dairy,dairy
258.0,2019-09-06 09:31:00,dairy,checkout
258.0,2019-09-06 09:32:00,checkout,checkout
259.0,2019-09-06 09:11:00,fruit,fruit
259.0,2019-09-06 09:12:00,fruit,checkout
259.0,2019-09-06 09:13:00,checkout,checkout
260.0,2019-09-06 09:13:00,fruit,fruit
260.0,2019-09-06 09:14:00,fruit,fruit
260.0,2019-09-06 09:15:00,fruit,fruit
260.0,2019-09-06 09:16:00,fruit,fruit
260.0,2019-09-06 09:17:00,fruit,fruit
260.0,2019-09-06 09:18:00,fruit,fruit
260.0,2019-09-06 09:19:00,fruit,drinks
260.0,2019-09-06 09:20:00,drinks,checkout
260.0,2019-09-06 09:21:00,checkout,checkout
261.0,2019-09-06 09:18:00,fruit,fruit
261.0,2019-09-06 09:19:00,fruit,fruit
261.0,2019-09-06 09:20:00,fruit,fruit
261.0,2019-09-06 09:21:00,fruit,dairy
261.0,2019-09-06 09:22:00,dairy,dairy
261.0,2019-09-06 09:23:00,dairy,dairy
261.0,2019-09-06 09:24:00,dairy,dairy
261.0,2019-09-06 09:25:00,dairy,dairy
261.0,2019-09-06 09:26:00,dairy,dairy
261.0,2019-09-06 09:27:00,dairy,dairy
261.0,2019-09-06 09:28:00,dairy,dairy
261.0,2019-09-06 09:29:00,dairy,dairy
261.0,2019-09-06 09:30:00,dairy,dairy
261.0,2019-09-06 09:31:00,dairy,spices
261.0,2019-09-06 09:32:00,spices,spices
261.0,2019-09-06 09:33:00,spices,checkout
261.0,2019-09-06 09:34:00,checkout,checkout
262.0,2019-09-06 09:18:00,dairy,dairy
262.0,2019-09-06 09:19:00,dairy,dairy
262.0,2019-09-06 09:20:00,dairy,dairy
262.0,2019-09-06 09:21:00,dairy,dairy
262.0,2019-09-06 09:22:00,dairy,dairy
262.0,2019-09-06 09:23:00,dairy,dairy
262.0,2019-09-06 09:24:00,dairy,dairy
262.0,2019-09-06 09:25:00,dairy,dairy
262.0,2019-09-06 09:26:00,dairy,dairy
262.0,2019-09-06 09:27:00,dairy,dairy
262.0,2019-09-06 09:28:00,dairy,dairy
262.0,2019-09-06 09:29:00,dairy,dairy
262.0,2019-09-06 09:30:00,dairy,dairy
262.0,2019-09-06 09:31:00,dairy,dairy
262.0,2019-09-06 09:32:00,dairy,dairy
262.0,2019-09-06 09:33:00,dairy,spices
262.0,2019-09-06 09:34:00,spices,spices
262.0,2019-09-06 09:35:00,spices,fruit
262.0,2019-09-06 09:36:00,fruit,fruit
262.0,2019-09-06 09:37:00,fruit,checkout
262.0,2019-09-06 09:38:00,checkout,checkout
263.0,2019-09-06 09:18:00,fruit,fruit
263.0,2019-09-06 09:19:00,fruit,dairy
263.0,2019-09-06 09:20:00,dairy,dairy
263.0,2019-09-06 09:21:00,dairy,dairy
263.0,2019-09-06 09:22:00,dairy,dairy
263.0,2019-09-06 09:23:00,dairy,dairy
263.0,2019-09-06 09:24:00,dairy,dairy
263.0,2019-09-06 09:25:00,dairy,dairy
263.0,2019-09-06 09:26:00,dairy,dairy
263.0,2019-09-06 09:27:00,dairy,checkout
263.0,2019-09-06 09:28:00,checkout,checkout
264.0,2019-09-06 09:19:00,fruit,fruit
264.0,2019-09-06 09:20:00,fruit,fruit
264.0,2019-09-06 09:21:00,fruit,fruit
264.0,2019-09-06 09:22:00,fruit,fruit
264.0,2019-09-06 09:23:00,fruit,dairy
264.0,2019-09-06 09:24:00,dairy,dairy
264.0,2019-09-06 09:25:00,dairy,dairy
264.0,2019-09-06 09:26:00,dairy,dairy
264.0,2019-09-06 09:27:00,dairy,dairy
264.0,2019-09-06 09:28:00,dairy,dairy
264.0,2019-09-06 09:29:00,dairy,dairy
264.0,2019-09-06 09:30:00,dairy,dairy
264.0,2019-09-06 09:31:00,dairy,dairy
264.0,2019-09-06 09:32:00,dairy,dairy
264.0,2019-09-06 09:33:00,dairy,dairy
264.0,2019-09-06 09:34:00,dairy,dairy
264.0,2019-09-06 09:35:00,dairy,dairy
264.0,2019-09-06 09:36:00,dairy,checkout
264.0,2019-09-06 09:37:00,checkout,checkout
265.0,2019-09-06 09:19:00,fruit,checkout
265.0,2019-09-06 09:20:00,checkout,checkout
266.0,2019-09-06 09:19:00,fruit,checkout
266.0,2019-09-06 09:20:00,checkout,checkout
267.0,2019-09-06 09:19:00,drinks,spices
267.0,2019-09-06 09:20:00,spices,dairy
267.0,2019-09-06 09:21:00,dairy,checkout
267.0,2019-09-06 09:22:00,checkout,checkout
268.0,2019-09-06 09:19:00,spices,checkout
268.0,2019-09-06 09:20:00,checkout,checkout
269.0,2019-09-06 09:21:00,dairy,dairy
269.0,2019-09-06 09:22:00,dairy,dairy
269.0,2019-09-06 09:23:00,dairy,dairy
269.0,2019-09-06 09:24:00,dairy,drinks
269.0,2019-09-06 09:25:00,drinks,drinks
269.0,2019-09-06 09:26:00,drinks,checkout
269.0,2019-09-06 09:27:00,checkout,checkout
270.0,2019-09-06 09:22:00,fruit,checkout
270.0,2019-09-06 09:23:00,checkout,checkout
271.0,2019-09-06 09:22:00,drinks,drinks
271.0,2019-09-06 09:23:00,drinks,drinks
271.0,2019-09-06 09:24:00,drinks,drinks
271.0,2019-09-06 09:25:00,drinks,drinks
271.0,2019-09-06 09:26:00,drinks,drinks
271.0,2019-09-06 09:27:00,drinks,drinks
271.0,2019-09-06 09:28:00,drinks,drinks
271.0,2019-09-06 09:29:00,drinks,drinks
271.0,2019-09-06 09:30:00,drinks,drinks
271.0,2019-09-06 09:31:00,drinks,spices
271.0,2019-09-06 09:32:00,spices,spices
271.0,2019-09-06 09:33:00,spices,drinks
271.0,2019-09-06 09:34:00,drinks,checkout
271.0,2019-09-06 09:35:00,checkout,checkout
272.0,2019-09-06 09:22:00,fruit,fruit
272.0,2019-09-06 09:23:00,fruit,fruit
272.0,2019-09-06 09:24:00,fruit,dairy
272.0,2019-09-06 09:25:00,dairy,checkout
272.0,2019-09-06 09:26:00,checkout,checkout
273.0,2019-09-06 09:25:00,drinks,checkout
273.0,2019-09-06 09:26:00,checkout,checkout
274.0,2019-09-06 09:25:00,fruit,fruit
274.0,2019-09-06 09:26:00,fruit,fruit
274.0,2019-09-06 09:27:00,fruit,dairy
274.0,2019-09-06 09:28:00,dairy,dairy
274.0,2019-09-06 09:29:00,dairy,dairy
274.0,2019-09-06 09:30:00,dairy,spices
274.0,2019-09-06 09:31:00,spices,checkout
274.0,2019-09-06 09:32:00,checkout,checkout
275.0,2019-09-06 09:25:00,fruit,fruit
275.0,2019-09-06 09:26:00,fruit,fruit
275.0,2019-09-06 09:27:00,fruit,fruit
275.0,2019-09-06 09:28:00,fruit,fruit
275.0,2019-09-06 09:29:00,fruit,dairy
275.0,2019-09-06 09:30:00,dairy,dairy
275.0,2019-09-06 09:31:00,dairy,dairy
275.0,2019-09-06 09:32:00,dairy,dairy
275.0,2019-09-06 09:33:00,dairy,dairy
275.0,2019-09-06 09:34:00,dairy,dairy
275.0,2019-09-06 09:35:00,dairy,dairy
275.0,2019-09-06 09:36:00,dairy,dairy
275.0,2019-09-06 09:37:00,dairy,dairy
275.0,2019-09-06 09:38:00,dairy,checkout
275.0,2019-09-06 09:39:00,checkout,checkout
276.0,2019-09-06 09:26:00,drinks,drinks
276.0,2019-09-06 09:27:00,drinks,checkout
276.0,2019-09-06 09:28:00,checkout,checkout
277.0,2019-09-06 09:32:00,drinks,checkout
277.0,2019-09-06 09:33:00,checkout,checkout
278.0,2019-09-06 09:32:00,fruit,drinks
278.0,2019-09-06 09:33:00,drinks,drinks
278.0,2019-09-06 09:34:00,drinks,drinks
278.0,2019-09-06 09:35:00,drinks,drinks
278.0,2019-09-06 09:36:00,drinks,spices
278.0,2019-09-06 09:37:00,spices,dairy
278.0,2019-09-06 09:38:00,dairy,dairy
278.0,2019-09-06 09:39:00,dairy,drinks
278.0,2019-09-06 09:40:00,drinks,drinks
278.0,2019-09-06 09:41:00,drinks,drinks
278.0,2019-09-06 09:42:00,drinks,drinks
278.0,2019-09-06 09:43:00,drinks,drinks
278.0,2019-09-06 09:44:00,drinks,drinks
278.0,2019-09-06 09:45:00,drinks,drinks
278.0,2019-09-06 09:46:00,drinks,checkout
278.0,2019-09-06 09:47:00,checkout,checkout
279.0,2019-09-06 09:34:00,spices,spices
279.0,2019-09-06 09:35:00,spices,spices
279.0,2019-09-06 09:36:00,spices,spices
279.0,2019-09-06 09:37:00,spices,dairy
279.0,2019-09-06 09:38:00,dairy,dairy
279.0,2019-09-06 09:39:00,dairy,drinks
279.0,2019-09-06 09:40:00,drinks,checkout
279.0,2019-09-06 09:41:00,checkout,checkout
280.0,2019-09-06 09:35:00,drinks,checkout
280.0,2019-09-06 09:36:00,checkout,checkout
281.0,2019-09-06 09:36:00,spices,drinks
281.0,2019-09-06 09:37:00,drinks,drinks
281.0,2019-09-06 09:38:00,drinks,drinks
281.0,2019-09-06 09:39:00,drinks,checkout
281.0,2019-09-06 09:40:00,checkout,checkout
282.0,2019-09-06 09:36:00,spices,spices
282.0,2019-09-06 09:37:00,spices,checkout
282.0,2019-09-06 09:38:00,checkout,checkout
283.0,2019-09-06 09:36:00,dairy,dairy
283.0,2019-09-06 09:37:00,dairy,checkout
283.0,2019-09-06 09:38:00,checkout,checkout
284.0,2019-09-06 09:36:00,spices,dairy
284.0,2019-09-06 09:37:00,dairy,dairy
284.0,2019-09-06 09:38:00,dairy,checkout
284.0,2019-09-06 09:39:00,checkout,checkout
285.0,2019-09-06 09:37:00,fruit,dairy
285.0,2019-09-06 09:38:00,dairy,dairy
285.0,2019-09-06 09:39:00,dairy,spices
285.0,2019-09-06 09:40:00,spices,fruit
285.0,2019-09-06 09:41:00,fruit,dairy
285.0,2019-09-06 09:42:00,dairy,checkout
285.0,2019-09-06 09:43:00,checkout,checkout
286.0,2019-09-06 09:38:00,fruit,fruit
286.0,2019-09-06 09:39:00,fruit,fruit
286.0,2019-09-06 09:40:00,fruit,fruit
286.0,2019-09-06 09:41:00,fruit,fruit
286.0,2019-09-06 09:42:00,fruit,spices
286.0,2019-09-06 09:43:00,spices,checkout
286.0,2019-09-06 09:44:00,checkout,checkout
287.0,2019-09-06 09:38:00,fruit,checkout
287.0,2019-09-06 09:39:00,checkout,checkout
288.0,2019-09-06 09:40:00,fruit,drinks
288.0,2019-09-06 09:41:00,drinks,drinks
288.0,2019-09-06 09:42:00,drinks,drinks
288.0,2019-09-06 09:43:00,drinks,fruit
288.0,2019-09-06 09:44:00,fruit,checkout
288.0,2019-09-06 09:45:00,checkout,checkout
289.0,2019-09-06 09:40:00,fruit,dairy
289.0,2019-09-06 09:41:00,dairy,drinks
289.0,2019-09-06 09:42:00,drinks,drinks
289.0,2019-09-06 09:43:00,drinks,spices
289.0,2019-09-06 09:44:00,spices,checkout
289.0,2019-09-06 09:45:00,checkout,checkout
290.0,2019-09-06 09:41:00,fruit,checkout
290.0,2019-09-06 09:42:00,checkout,checkout
291.0,2019-09-06 09:41:00,fruit,fruit
291.0,2019-09-06 09:42:00,fruit,fruit
291.0,2019-09-06 09:43:00,fruit,spices
291.0,2019-09-06 09:44:00,spices,dairy
291.0,2019-09-06 09:45:00,dairy,checkout
291.0,2019-09-06 09:46:00,checkout,checkout
292.0,2019-09-06 09:43:00,fruit,fruit
292.0,2019-09-06 09:44:00,fruit,fruit
292.0,2019-09-06 09:45:00,fruit,fruit
292.0,2019-09-06 09:46:00,fruit,fruit
292.0,2019-09-06 09:47:00,fruit,drinks
292.0,2019-09-06 09:48:00,drinks,checkout
292.0,2019-09-06 09:49:00,checkout,checkout
293.0,2019-09-06 09:43:00,drinks,checkout
293.0,2019-09-06 09:44:00,checkout,checkout
294.0,2019-09-06 09:48:00,fruit,spices
294.0,2019-09-06 09:49:00,spices,spices
294.0,2019-09-06 09:50:00,spices,spices
294.0,2019-09-06 09:51:00,spices,spices
294.0,2019-09-06 09:52:00,spices,drinks
294.0,2019-09-06 09:53:00,drinks,drinks
294.0,2019-09-06 09:54:00,drinks,checkout
294.0,2019-09-06 09:55:00,checkout,checkout
295.0,2019-09-06 09:48:00,fruit,fruit
295.0,2019-09-06 09:49:00,fruit,fruit
295.0,2019-09-06 09:50:00,fruit,fruit
295.0,2019-09-06 09:51:00,fruit,checkout
295.0,2019-09-06 09:52:00,checkout,checkout
296.0,2019-09-06 09:48:00,fruit,fruit
296.0,2019-09-06 09:49:00,fruit,fruit
296.0,2019-09-06 09:50:00,fruit,spices
296.0,2019-09-06 09:51:00,spices,fruit
296.0,2019-09-06 09:52:00,fruit,fruit
296.0,2019-09-06 09:53:00,fruit,fruit
296.0,2019-09-06 09:54:00,fruit,fruit
296.0,2019-09-06 09:55:00,fruit,fruit
296.0,2019-09-06 09:56:00,fruit,fruit
296.0,2019-09-06 09:57:00,fruit,fruit
296.0,2019-09-06 09:58:00,fruit,dairy
296.0,2019-09-06 09:59:00,dairy,checkout
296.0,2019-09-06 10:00:00,checkout,checkout
297.0,2019-09-06 09:50:00,fruit,checkout
297.0,2019-09-06 09:51:00,checkout,checkout
298.0,2019-09-06 09:52:00,dairy,dairy
298.0,2019-09-06 09:53:00,dairy,dairy
298.0,2019-09-06 09:54:00,dairy,drinks
298.0,2019-09-06 09:55:00,drinks,checkout
298.0,2019-09-06 09:56:00,checkout,checkout
299.0,2019-09-06 09:52:00,spices,dairy
299.0,2019-09-06 09:53:00,dairy,dairy
299.0,2019-09-06 09:54:00,dairy,dairy
299.0,2019-09-06 09:55:00,dairy,checkout
299.0,2019-09-06 09:56:00,checkout,checkout
300.0,2019-09-06 09:52:00,spices,dairy
300.0,2019-09-06 09:53:00,dairy,dairy
300.0,2019-09-06 09:54:00,dairy,dairy
300.0,2019-09-06 09:55:00,dairy,dairy
300.0,2019-09-06 09:56:00,dairy,checkout
300.0,2019-09-06 09:57:00,checkout,checkout
301.0,2019-09-06 09:55:00,drinks,drinks
301.0,2019-09-06 09:56:00,drinks,drinks
301.0,2019-09-06 09:57:00,drinks,checkout
301.0,2019-09-06 09:58:00,checkout,checkout
302.0,2019-09-06 09:55:00,dairy,dairy
302.0,2019-09-06 09:56:00,dairy,dairy
302.0,2019-09-06 09:57:00,dairy,dairy
302.0,2019-09-06 09:58:00,dairy,fruit
302.0,2019-09-06 09:59:00,fruit,dairy
302.0,2019-09-06 10:00:00,dairy,dairy
302.0,2019-09-06 10:01:00,dairy,dairy
302.0,2019-09-06 10:02:00,dairy,checkout
302.0,2019-09-06 10:03:00,checkout,checkout
303.0,2019-09-06 09:55:00,drinks,drinks
303.0,2019-09-06 09:56:00,drinks,drinks
303.0,2019-09-06 09:57:00,drinks,fruit
303.0,2019-09-06 09:58:00,fruit,fruit
303.0,2019-09-06 09:59:00,fruit,fruit
303.0,2019-09-06 10:00:00,fruit,checkout
303.0,2019-09-06 10:01:00,checkout,checkout
304.0,2019-09-06 09:55:00,fruit,fruit
304.0,2019-09-06 09:56:00,fruit,fruit
304.0,2019-09-06 09:57:00,fruit,dairy
304.0,2019-09-06 09:58:00,dairy,dairy
304.0,2019-09-06 09:59:00,dairy,dairy
304.0,2019-09-06 10:00:00,dairy,dairy
304.0,2019-09-06 10:01:00,dairy,dairy
304.0,2019-09-06 10:02:00,dairy,dairy
304.0,2019-09-06 10:03:00,dairy,drinks
304.0,2019-09-06 10:04:00,drinks,drinks
304.0,2019-09-06 10:05:00,drinks,checkout
304.0,2019-09-06 10:06:00,checkout,checkout
305.0,2019-09-06 09:57:00,dairy,checkout
305.0,2019-09-06 09:58:00,checkout,checkout
306.0,2019-09-06 09:57:00,fruit,fruit
306.0,2019-09-06 09:58:00,fruit,fruit
306.0,2019-09-06 09:59:00,fruit,fruit
306.0,2019-09-06 10:00:00,fruit,fruit
306.0,2019-09-06 10:01:00,fruit,fruit
306.0,2019-09-06 10:02:00,fruit,fruit
306.0,2019-09-06 10:03:00,fruit,fruit
306.0,2019-09-06 10:04:00,fruit,fruit
306.0,2019-09-06 10:05:00,fruit,fruit
306.0,2019-09-06 10:06:00,fruit,fruit
306.0,2019-09-06 10:07:00,fruit,checkout
306.0,2019-09-06 10:08:00,checkout,checkout
307.0,2019-09-06 09:57:00,fruit,fruit
307.0,2019-09-06 09:58:00,fruit,fruit
307.0,2019-09-06 09:59:00,fruit,drinks
307.0,2019-09-06 10:00:00,drinks,drinks
307.0,2019-09-06 10:01:00,drinks,checkout
307.0,2019-09-06 10:02:00,checkout,checkout
308.0,2019-09-06 09:58:00,fruit,spices
308.0,2019-09-06 09:59:00,spices,dairy
